53726,46611,4073,110102,75925,137171,132453,114389,114389,107596,67331
52036,20432,37131,75443,122624,91471,149143,59723,36983,80793,132310
56690,48443,98622,122673,36983,3920,120513,47032,107030,133019,94468
59451,136709,53154,40683,114402,90639,11919,11920,22480,31041,46058
148537,129397,17631,72047,4450,10382,126357,75844,98622,116383,64005
97215,107596,94468,68682,52036,124483,148612,51919,64005,87098,81945
3906,6373,81638,141293,64005,148121,112484,44804,54442,72074,115773
116407,116491,72781,120099,141561,33064,75428,46058,84144,138415,20432
143099,4077,121454,29720,56472,9476,11673,29720,38847,110653,116458
4509,139773,108020,4510,142550,52632,72074,52632,62458,139536,90987
4066,4507,133459,92573,4077,42126,89445,130929,98622,36097,107029
40683,122475,74382,100480,108528,122365,130922,51919,74669,49817,90027
88486,57823,112769,11673,55828,24367,66187,123273,69210,112484,129372
11674,83440,123969,69210,4066,122628,74382,12532,10541,114212,126606
113303,11779,119026,63290,67010,73573,107596,127519,133432,11920,116236
6373,39278,64896,61679,63287,132790,66649,84198,51919,3920,3832
125315,70773,1276,59451,69198,92573,70813,81543,59654,74392,148121
54034,73774,42376,110688,112769,36986,26035,43600,61013,36986,85950
4234,9476,825,15770,137990,149141,114047,131917,75395,73766,137990
116458,129055,130963,88872,36567,110688,117886,107029,120313,54163,89445
64834,38780,125287,63626,123273,48456,10541,101116,122932,56690,121251
145750,55241,84152,36567,110111,38886,129055,125287,74376,127190,91788
148612,141293,18033,126455,139773,9962,136137,139536,105408,28179,126227
139536,126227,61679,105408,134447,138415,131940,55808,50754,54442,108774
134449,83898,116235,136134,140621,122936,72058,55231,123934,5936,123977
72562,107596,66649,9476,25063,110637,135986,74392,113303,134447,114386
108498,55241,63626,122190,38819,59678,52036,9962,108308,46058,129095
73469,80793,72074,95309,113810,11779,97961,30521,131900,91788,25063
28274,38894,72075,87362,133432,133432,149141,134449,75844,72612,17631
73170,118953,83898,21891,43585,122003,4509,72781,152425,46058,83440
11673,149075,119026,66076,73766,46241,46844,116383,98680,68682,105408
10806,58169,98077,132453,149143,92573,132790,108774,11919,40598,46844
