40134,118327,52500,146716,39188,49441,60477,108884,54156,54159,32325
118920,56465,51661,135228,75927,6856,61668,144945,137740,137724,125154
98202,56516,43869,98349,75391,137213,120330,6783,127798,114879,56465
104227,99436,126676,55783,135221,67308,125820,122360,122003,56465,89704
89992,4509,74908,56516,74908,128477,126400,146148,118671,3271,42761
121658,137170,60776,45390,29813,129046,11200,33486,113269,33486,134952
24430,126584,144945,64366,81946,91228,11334,118671,125154,46711,136322
113269,39607,71514,137740,132449,26639,105912,116706,14365,125813,114298
121661,148288,130218,67010,115817,148607,993,11803,38818,82464,144477
53154,60776,142671,82920,115925,75420,99436,52380,75435,86634,47510
33486,51661,114879,4509,120302,130218,141167,80005,130937,19758,42031
105917,118671,49441,11334,62446,118223,72134,130456,45516,32001,135221
19412,126415,55832,12526,111935,64631,81193,10808,75420,22472,74382
