113166,70300,115815,63255,14581,39605,83437,39605,145020,72067,11916
120319,73100,20050,139935,116457,80519,33068,42119,91182,133024,142553
40238,117626,11777,127343,52122,33426,48044,75379,126491,124916,71216
38882,126979,117886,40657,14542,68842,135340,4096,51776,11777,145020
153452,14653,122959,54468,106951,71216,87155,28266,25668,107186,83437
63472,50539,113165,13768,14365,69762,45103,107129,129918,29721,138319
42119,91102,54236,116704,129092,127037,106877,108020,21999,93520,123003
43516,66782,42914,93522,135341,40238,127350,64567,149370,93522,127189
149712,82919,141619,42659,108304,14653,75418,1686,98623,117610,83439
71216,29747,63045,127350,93986,120326,62448,85489,126491,145020,47196
121319,84135,6387,88892,44800,130920,112583,142950,25324,135340,129090
704,123934,52501,69762,124154,22150,74391,135340,110764,35296,126291
108019,109957,40238,130920,59685,80519,14572,14733,68842,111390,79575
73521,126666,6610,31040,98656,13710,23063,120319,33216,109960,80035
80776,89482,45154,49842,12532,55430,117626,88429,107125,64365,127181
55430,142950,100479,50539,114533,40238,73100,45513,134594,122364,113269
133433,135092,111368,112733,85489,111873,207,33216,141296,74391,41147
126588,122079,14581,142361,13735,21231,27799,45103,140258,117613,14569
145020,138069,60544,13710,98623,4074,136928,148285,109978,111390,40903
122649,109071,1686,25324,124916,995,56693,112315,73495,12532,107583
67660,26651,75787,44806,127287,111390,68909,107583,45523,59685,84788
89814,98623,107583,68842,117610,73778,141619,109071,995,119898,48862
126354,94803,69762,62448,38879,6331,135340,14737,154413,97374,20362
1686,11772,40236,104725,136928,143319,28070,145020,85488,120317,143319
83437,83440,52955,56799,109481,107583,35204,73778,63626,144600,86724
42014,72075,97041,11198,45513,106877,56799,85489,107129,26307,121319
136321,133024,110923,7487,120317,127181,36659,87152,35204,93986,93704
142361,48443,13735,13328,51265,117610,71216,39660,98623,149712,73495
82919,145710,5158,28266,31999,59685,20362,31040,63045,48862,104725
115925,106877,1686,136928,26657,54664,64331,71248,64593,111994,130454
54063,45335,44794,122936,109978,73778,134389,993,62165,132122,6396
39605,108415,75787,144544,51776,109106,80773,142553,6610,49842,127189
111228,94039,53592,45154,142539,31999,142084,129042,154413,54236,5158
109978,18039,142361,14572,13328,30059,135341,149370,132677,36333,40123
122364,141296,126223,48044,119187,36333,42914,12066,63255,82919,23063
3598,120299,141164,4108,52501,56034,40141,16995,136928,3265,110923
14581,127867,11198,36984,14315,142539,9511,119898,145020,72476,621
126491,44800,60736,13735,119187,122959,135341,57175,87968,35527,5170
150288,100479,73521,143097,93520,74391,75418,146070,63626,12484,47665
88892,140258,110439,129374,140623,130963,51274,3271,25055,141296,4108
42044,97374,30690,102195,63208,145728,11772,111228,73087,133456,109957
30690,33477,132962,36659,64594,57628,47196,40141,22150,35296,25324
120299,3598,64567,43865,146070,110923,123641,54664,75375,45941,127350
