22480,36616,43796,49066,134796,43866,67640,72070,6611,97841,141616
129918,1259,124201,113697,127798,12351,26652,109957,136324,101111,11794
29807,120189,105141,121320,107574,59373,72215,19418,133916,98577,4520
117666,29738,67470,26583,138207,39317,73099,22480,131446,137426,20424
121313,147024,135229,144216,113344,133731,61736,29971,125312,126362,142133
98583,134796,52393,116466,44917,133731,134929,140926,124479,127559,127188
141286,59373,40161,57937,46717,57937,124479,116468,72070,67470,139991
71693,43866,114884,122400,92889,148288,54062,122365,124391,114384,53863
29037,85594,125778,126362,116468,146481,134929,80753,33124,64627,93985
122803,93363,1197,148289,96945,54436,21058,67638,126431,19673,39317
125778,130367,64796,126431,85594,145760,49407,145749,124391,11264,52500
134447,6611,142098,13197,126747,73560,141616,64627,115892,69824,115766
36143,24912,133772,64627,46855,115762,125778,87430,133916,150265,117160
27552,66646,107101,138040,128448,998,11794,107809,73819,40985,54624
95506,99442,113697,124479,67640,52393,40985,147023,26014,122504,87430
125312,73099,84056,145749,11776,72130,135340,115815,40985,109975,7528
110070,29037,132795,41825,29807,134794,125312,129093,91184,133916,112484
93727,134794,111579,54624,51991,120309,149777,10696,141286,25216,46717
138218,21231,36567,137426,107809,97691,116517,121320,118953,125778,14740
120469,138218,67763,108531,152569,118507,73770,125813,133916,49407,97846
122066,138320,137175,74389,100975,99313,136469,20424,87430,131410,115766
144181,7528,4799,40147,122400,72784,145068,131446,46855,70207,22348
38884,128881,97691,137426,40147,148216,98577,11763,113344,129923,64627
144472,85691,147023,72784,126431,64005,92564,115766,27552,111387,73192
110771,11776,16340,41819,115273,138218,93727,84154,64625,107597,87641
138020,85691,16821,26169,127188,53937,98613,59654,133916,56796,112484
145552,120309,98613,27613,134796,64333,120189,75932,72215,148288,53301
108307,7872,5264,48465,130367,142088,72130,137175,19442,27552,112484
44917,52393,125778,120469,128881,67638,54159,48491,138319,43588,97841
127871,119574,73467,105141,96945,74389,1706,35443,99313,64410,141616
52579,43588,7528,33221,152569,40147,5940,116517,71691,87121,141167
115273,123468,15542,115813,75932,126185,75440,35443,53160,17496,145760
138025,36143,111387,93868,73099,56796,115813,115892,47199,108342,97846
26583,48046,66638,72070,93727,142098,86037,86730,149700,71884,17496
93868,44917,42138,43696,53863,86040,46717,66536,4835,119545,58539
64796,144181,19442,134929,73560,101111,82628,95506,79986,21859,117946
117160,5940,124201,1197,148216,131410,143214,26583,145552,110623,140621
99442,11264,117946,125778,126747,51991,148216,115263,127910,36616,11776
130683,105142,119897,85594,50447,48293,133731,126550,32525,43592,148289
26658,39317,143308,38884,115892,79605,113697,14603,11763,148234,135340
7712,118953,138218,4799,142519,54436,138040,98339,107659,66536,138020
4520,134939,75932,79986,129439,75439,87641,55807,18043,109975,134824
133731,28482,57937,72130,11264,21231,36616,40985,65685,140621,99313
51006,111386,138207,29971,54159,98657,148289,79986,87641,122400,4520
145760,124913,27613,125312,134447,127910,38778,11776,110735,127343,50447
116466,4233,21231,87103,91088,127910,148289,54436,140926,69198,47199
110735,69822,73770,61172,98583,115815,138218,29971,64333,128992,68600
112484,1075,106457,26643,134939,142947,145751,93727,75439,109106,43866
80293,137426,142133,111747,87641,138207,71693,107574,72069,85834,98838
48465,114884,75434,43866,57178,133833,56895,127871,38884,16340,25216
98577,73467,68893,67638,49066,114036,45514,122066,95506,98622,100975
84290,58539,106876,55237,16340,79986,40161,140621,118739,118507,64625
108456,117666,11922,134794,11922,127343,4233,62191,139688,105141,133833
98838,17496,87103,27613,13197,41825,19442,19413,59654,53301,27454
119897,4233,147024,29355,121591,118277,67470,114036,97393,148288,72070
54624,86788,34258,98548,64796,38822,107659,54436,69822,134053,64410
43866,26014,91088,135370,97841,64627,122365,144545,129923,87121,111391
59581,48046,118277,113031,136324,122066,96945,52500,145749,87157,147023
