116068,142081,98555,30740,149750,14569,83612,61007,12058,190,12060
93518,124231,126189,59078,145711,126233,118920,130929,44800,71158,21167
98577,108498,83612,115471,54667,141297,50276,84788,126189,12060,129923
91170,24423,114199,59687,10697,62187,129920,91159,142553,3905,146639
81033,11671,133562,74445,100480,154309,118507,114232,141297,142097,142949
38557,9152,74373,113453,135369,12394,126233,72605,89441,68909,142360
126717,7381,75401,41605,124180,85492,24423,11306,45154,143219,96728
21997,123986,122647,129404,146070,120328,115471,190,133029,124391,135220
127349,75929,121323,130367,104009,24368,130948,17344,146478,125291,86259
126189,28477,90278,129923,10697,59687,130989,25804,28376,130367,144465
55718,104009,126015,38522,143219,54163,113558,110743,99436,39664,136094
112211,131934,27609,144946,126233,24901,142081,62592,120312,54480,83612
48307,141297,9962,114198,129055,17632,71216,73819,3896,85420,111974
116756,118276,99370,30682,12058,12394,133029,10696,48307,10673,64536
129923,132781,46854,4077,81485,48307,145431,28477,98667,137716,71715
57939,59078,3905,3896,98026,120778,117883,75929,148606,46854,54480
69198,125154,117629,42236,21997,13378,91186,148124,10375,27609,121866
114282,72200,63191,143219,62750,137213,135368,1197,85492,118507,98031
117629,115288,81485,112211,144472,50276,33446,67766,5264,79975,7383
4076,54703,72605,42236,25029,133452,24901,114198,120299,104725,10673
91318,141903,38522,122935,43768,108505,121866,127295,122578,132567,81792
120109,24423,55100,16340,113558,136709,122088,113511,111226,144471,81033
142949,93518,91455,59673,54626,98555,110654,71715,62452,129920,122647
96728,4450,42016,36966,131453,127663,71216,98346,101951,55100,78849
71622,123868,33446,67457,193,72074,138022,98618,26017,49478,127209
62592,39659,142097,40541,45154,136706,122808,146070,142360,133452,145711
127191,27609,44849,109497,45941,42648,113558,125154,104009,130989,66636
132781,53724,7381,129055,32328,54476,60756,21167,113453,44800,117945
55809,54626,72200,75396,120312,107425,12058,124391,129055,67457,4077
44800,72058,146148,32328,99370,111402,119901,127349,127203,117629,127206
75396,146725,71622,88878,92873,40133,142553,118507,18112,47071,12049
