30702,30196,56692,150266,110652,127279,62163,148773,10675,127294,33072,127469,123504,119992,110928,48489,142097,109448,130368,142097,1082,91181,126407,91092,3765,84156,3273,56692,43595,118062,26022,109972,4068
64618,109977,3950,112767,126407,6679,36143,133028,1039,42031,127469,109106,96731,107616,26302,136276,81457,81613,137214,55233,125779,52644,69726,88858,109072,60478,46058,108031,71714,91181,143295,57272,6367
85838,119938,107256,60042,30196,125723,133028,11777,70402,133535,212,10485,62532,67766,133535,120314,148605,65076,67707,107799,121659,107256,56517,137152,152261,30196,57272,55101,28179,100480,109670,44799,96731
91164,92546,108059,67237,27802,47659,132141,125001,70174,148120,88858,3950,44822,142097,112770,128828,55832,91624,10674,81436,108319,148773,129973,135044,133028,127294,118734,424,148585,66643,6390,21657,109977
106629,119901,10675,64408,150267,29744,625,68837,38833,1082,124753,95915,128828,424,29351,91933,137631,19415,91179,117630,3895,58174,129098,45521,114937,109977,85791,54554,139491,26022,10485,140871,47659
141296,148124,107256,29673,3765,72129,28479,60478,25795,112767,91092,63999,32081,55183,17906,127188,75935,43595,106629,84156,126430,108488,45515,67237,45515,126550,11777,125183,131978,148773,625,135044,91092
48489,117884,21774,24720,142093,116733,70402,114292,6367,46058,90587,97286,36388,84152,129375,108036,54463,126408,47896,28179,48488,21774,1736,85834,119901,55809,139534,75435,69210,53863,85834,52644,137152
91181,87968,57569,52128,128828,122085,119583,141139,133445,115293,120317,136707,32021,27548,48488,137214,81436,118478,10675,109684,112314,45521,109448,56688,98298,133535,1736,4017,56517,146483,92950,85791,131323
127303,53863,63045,120306,123504,138351,91181,129375,95915,100480,148443,85834,143295,84156,84054,125779,138351,65076,121318,108319,55101,152261,113026,69723,136276,114937,126408,129094,137740,91182,94467,143295,137214
126407,85834,64035,87968,48488,55183,43519,143295,22094,126408,43519,139534,119901,64408,137631,135368,46732,131952,64866,138064,127495,10481,77517,32325,45475,126216,119592,46058,10439,51292,45475,75932,140135
63045,107101,67766,142950,84152,69825,87642,135044,92546,71714,93919,120314,93919,125183,51785,58174,141878,143060,137214,24515,60478,127868,44799,72930,91164,110103,109072,70813,6396,11918,82918,1736,4838
107799,125779,117991,122364,7489,57569,140935,33072,10444,147086,64865,138351,1427,55101,22094,19415,7554,131952,44799,10481,139491,97286,91319,70207,25795,119901,92881,119583,40230,56517,51269,10485,42020
28479,4838,109448,31042,32021,88858,55809,51269,143097,114416,89841,87642,137214,150266,19425,142950,133028,96169,57569,91164,135226,145041,126408,131978,131952,125183,55809,118062,146483,123504,148773,145041,121318
137463,131385,133781,107616,64521,133456,133456,52644,133028,51292,64866,31041,65234,55101,53589,11918,118670,136322,31165,111371,28479,75396,33538,133535,127303,55809,109448,53589,104063,92546,47896,129098,108494
125812,137631,112767,74937,32755,115293,91181,92562,133445,51269,146483,98680,131917,29673,109684,64865,64992,10439,108774,109072,36333,44822,66643,44799,100550,139491,1682,62163,14653,116068,51292,134449,51269
116882,138351,122364,134385,85834,152261,44799,60534,4782,22472,24515,51269,53589,29673,98298,134930,75932,116733,1278,84156,90582,47663,92950,137214,53578,89992,133781,51269,100550,142950,82918,152261,88869
130369,117883,55183,125816,148124,22472,42020,126406,119592,108774,85834,91319,135226,140871,65076,117609,117609,117884,141139,94467,56688,143295,51292,126430,14586,53863,145041,87968,148443,139771,17906,7489,106629
51785,71174,48488,63287,51292,129620,127868,104063,127469,95915,11679,92546,129620,98236,148605,91181,127279,124176,120306,81436,149099,43911,32755,136276,91933,122635,118478,106629,121659,46732,150064,125778,30702
134384,24430,125001,64992,139771,138062,134449,137740,134510,100550,64919,123504,112770,131917,87968,141296,24515,43861,129098,106629,63045,136322,117883,136322,122364,40230,129997,125001,107613,70813,51292,13804,54554
133028,38833,122474,129997,45516,36145,129094,4068,131952,107616,113024,98297,92950,109448,135368,105451,125723,125815,60534,122498,19415,120306,129190,113276,10444,130955,116068,63287,28479,38896,625,132788,42020
51292,40230,114067,142950,85834,146681,137152,1736,91185,87642,119583,73551,12059,113026,125779,26302,81613,125183,11918,143097,1039,24720,73658,98236,1883,64865,140935,122654,98298,126318,74937,104063,52409
144940,6679,70813,91182,133456,60042,64408,113032,43868,98680,98077,45516,125723,32021,694,108878,32081,141878,133432,126415,128828,36388,87431,117884,62337,3895,86117,92950,1039,125816,113032,146970,136322
105712,113024,51273,143295,135044,109670,79087,67237,128828,91177,6367,101119,92538,38886,76381,76121,111872,114067,144733,75932,127495,11777,91181,116882,127868,6679,43595,118734,136276,109497,134385,51269,125779
65234,132141,125816,114292,27548,117609,63287,148213,138413,141878,130955,62532,73551,12065,138062,46058,148215,70174,33072,26674,49408,33072,71174,109497,144940,12059,3765,79087,625,146482,65076,33072,150267
132961,122498,122474,131323,11679,148121,56692,54463,118062,56031,108036,11679,116236,127469,133028,121318,120332,150267,98680,135368,119938,138351,48488,94467,42374,10485,143295,24515,10439,30702,122085,28479,85307
134510,60478,137423,145020,116882,81457,64618,85834,91181,118670,110652,32021,126318,110103,95915,139771,138064,109106,135368,126887,4782,108319,71174,81613,4838,67766,135368,89859,150267,91933,138064,55183,111150
114409,131952,87160,126430,147191,117883,88858,108488,60042,32325,32081,126408,36145,32693,47659,126055,91933,10674,54063,51269,73776,134385,152261,87968,109072,136707,131978,119992,19425,64035,11268,109684,56517
142093,135226,68837,112770,51923,142360,127495,17906,62192,53578,133273,10377,69824,96731,92562,125723,27802,143295,42031,44809,127495,54063,45515,134385,93919,125816,147086,105712,143060,108036,88869,146483,47896
70303,10377,124176,56688,66643,142097,148120,43595,111371,4838,74387,71174,17782,75935,96731,96731,119369,140871,108059,4838,118062,128828,137631,86117,117884,126550,87968,119992,144733,124479,64521,108494,6396
92881,92954,108488,85791,148215,90587,29744,148124,92953,45475,138064,91092,150266,114067,148213,40230,140935,147086,110776,111872,120303,93919,123485,129094,62337,44809,101119,44809,70207,139771,113032,120306,107256
45521,147086,4096,89841,150266,106629,48488,89859,54554,100480,87431,127279,43519,127188,70207,67237,70813,70207,110923,60478,129973,126505,108878,64919,51273,116236,107101,127909,148773,43861,129375,53863,94467
133535,120332,138062,66537,74937,138062,31041,109448,52409,139491,117630,424,91092,129375,136276,51785,66537,116068,19425,140135,30196,81436,129190,92881,120317,64919,129375,21774,38886,3895,137152,76381,117173
7489,142360,147086,56517,10674,130368,126506,91182,90587,92950,108319,140564,112734,91179,90587,1883,117630,70813,48488,70303,26302,3273,85307,114416,43911,146681,42020,92538,107256,55183,64866,69723,4782
126055,115293,129973,106629,64919,52409,117173,104780,135226,68837,114409,125815,133456,43595,137152,106629,127294,63287,53228,129696,124753,146970,69210,44822,146482,125816,36560,135368,107101,1082,59656,15210,33072
14653,111371,127279,76381,88869,22472,4782,148215,130955,74387,126506,32755,1082,145041,53863,113026,105451,27802,146681,108774,146681,51785,30702,101119,74937,106629,3765,106629,134449,44822,113032,108878,56517
117884,108059,625,98298,111872,11679,126406,126318,62532,67707,69210,125001,129046,31165,4838,38896,98077,64865,138351,150267,43911,139491,64618,1736,139534,150266,68820,4838,129375,32325,7489,111793,91177
129046,55287,41573,36799,98297,1736,126403,127909,110652,11679,72129,92546,36799,53589,73658,124753,134930,150064,107256,42031,6396,108036,111371,117991,66483,4782,120774,57272,114416,73658,91164,148121,79606
117945,92546,36560,45515,126055,26674,1082,62192,135044,70813,126406,67237,122635,81457,98077,124479,55101,3895,45516,68820,127469,119369,63999,135044,10377,64618,110776,118062,30702,70174,88861,138413,93716
109106,85791,127495,126403,55101,10675,106629,66537,43595,117884,148213,41573,148605,212,57569,48488,132141,29673,69824,3950,138413,125183,129098,134930,120332,62163,111150,49408,69210,66537,51661,126055,43519
118478,148215,47659,105451,76381,107589,91181,1883,124753,112767,127495,63045,68837,133781,134449,60777,55809,120332,43519,71714,117630,118062,134449,32755,135226,135226,22472,126506,139771,135226,72930,3765,109497
38886,79087,120332,15210,32325,142950,125001,98680,72129,116733,72477,49408,1039,84156,109670,85838,126406,81613,81436,74937,93919,123504,95915,60042,133781,112734,146482,150287,82932,36333,113032,123504,51273
109670,148213,123504,89841,116882,117884,33538,55287,10377,91933,129973,57569,91319,145020,129098,146482,129620,85838,127188,146681,64007,23037,120314,44799,47896,72129,134951,38886,121659,53863,107129,134384,145041
47659,136322,117991,71714,135226,6396,105451,100799,145020,123504,3273,51269,145041,22094,122474,98236,136276,126406,36388,127495,140871,142360,126408,137627,114416,134951,116882,131917,138351,85791,36388,69825,143060
68837,24720,84156,90582,129997,137740,87431,129046,134930,67237,126406,694,13804,133028,110923,67766,42031,96731,150266,105712,32693,69824,81436,85307,64035,134941,92538,110923,44809,125779,85834,107589,36333
79087,91179,113276,137740,62532,625,85838,106629,119583,43911,133445,106629,114292,10387,112314,112770,79606,126505,138064,79606,55101,126216,119893,116236,121318,76121,107129,143097,150064,119893,152261,123504,114937
127279,76381,146482,10674,96731,60534,126407,72129,126216,56688,140564,113026,111150,137631,120518,32325,26302,139491,33538,91933,694,113276,47663,127303,1039,126887,124176,139534,10485,142360,144940,109972,48488
56031,7554,70303,110928,114416,109972,44822,148215,1082,26302,21774,121318,108036,24515,43595,64521,92954,133273,148773,51785,108059,121659,108774,118734,137423,47663,11268,87431,4782,75435,91624,126430,81613
6390,71714,93919,100799,148215,43868,75435,122654,21657,98236,128828,81436,62748,148605,132961,126318,108319,142093,93919,145041,69723,122635,93919,10674,56692,148773,47659,36145,84111,6367,122498,87968,69825
72930,115293,144940,64992,108059,116068,127909,134384,134510,91177,13804,28479,107616,51273,148215,91092,14653,125779,97286,116068,4838,7489,129046,132141,133273,15210,96400,120332,72477,117609,91092,112767,117630
13804,88869,133432,125779,92562,139534,87642,132794,107256,19415,112314,108031,64007,90582,51292,56517,134510,122363,48489,87642,111150,91185,129094,140935,66643,55233,81436,60534,75396,136276,125812,107616,138351
137152,105712,144940,70813,110103,122364,44822,92950,45521,143060,126055,112734,53228,109972,119901,6396,126887,75435,108494,51785,88861,75396,108494,148121,95914,14653,130369,29744,107101,60478,93919,109106,75935
12065,44822,24515,87968,90582,32325,45521,143060,1682,145020,119938,126430,85834,138062,107129,125812,22094,137423,98298,125809,45475,141296,36799,127469,47896,133456,115293,53578,60478,133456,95914,123485,212
137740,117883,120774,91182,111150,124176,72477,134449,424,148215,36145,91092,107799,3273,10485,69726,44822,148215,120306,24515,58174,98680,45515,1427,30702,148124,64007,113032,6396,126283,91185,129696,131323
148585,119992,133432,11268,107129,90587,69726,114409,72129,62192,43911,694,119583,6367,107616,118734,71714,134951,111793,59656,24430,108494,67766,130369,85791,97286,136322,143295,131952,98680,96731,131323,145041
17782,147191,118478,119901,3950,133445,24430,43868,129094,67766,10675,84054,107101,54554,131917,60042,109497,32021,145020,85834,131978,131323,135044,17906,87160,146681,43861,65234,114067,124479,98236,28179,64992
91179,91177,55832,81457,141139,3950,91092,4068,118734,148124,22472,69723,126887,120774,127303,60478,91164,69723,52409,121659,116236,118062,36388,27802,84152,68820,10444,8259,11777,24217,49030,64992,24430
100550,123485,148120,112770,107129,11679,120518,212,67707,36145,8259,133432,4838,145041,52128,142097,76381,32021,111872,126887,88863,138351,120303,45516,147086,149099,122474,27802,1278,42020,69824,132141,127294
107101,146483,92562,11679,118734,87431,129190,10675,86117,117630,1427,143097,62337,57569,119938,111150,212,109684,12065,133445,62163,124479,117945,7489,11679,43595,148120,124176,68837,116733,3273,141139,126430
135044,212,92950,32081,139491,130369,117991,81613,122635,72930,76381,53589,60478,26302,97286,107799,142360,124479,1039,4782,118670,117630,27802,126227,109106,32755,91181,85834,75435,46058,148443,111793,149712
55832,91319,145041,120314,120303,114067,129046,70174,133273,88858,84156,12059,32755,51269,212,63287,141878,6679,72477,129190,53589,120332,4096,119369,122364,43518,121659,108488,32755,26302,133432,64992,131425
